,Home Type,Year Built,Address,Bedrooms,Bathrooms,Square Feet,Price
3997,condos,2005.0,12675 SW Night Heron Ln Unit 102,3,3.0,940.0,412000
3998,townhomes,2002.0,17481 SW October Ct,4,3.0,871.0,369000
3999,single_family,1977.0,16110 SW Rosa Rd,3,2.0,7841.0,589900
4000,single_family,1989.0,10155 SW 155th Ave,5,3.0,9148.0,997000
4001,single_family,1920.0,23705 SW Rosedale Rd,3,1.0,1508918.0,8700000
4002,single_family,2004.0,14480 NW Pioneer Park Way,3,3.0,5227.0,706000
4003,single_family,1995.0,20252 SW Tremont Way,4,4.0,13068.0,1140000
4004,townhomes,1999.0,14245 SW Cougar Ridge Dr,2,3.0,1307.0,340000
4005,single_family,2003.0,20706 SW Marimar St,3,3.0,2178.0,475000
4006,single_family,1981.0,7265 SW 173rd Ave,3,2.0,7405.0,520000
4007,townhomes,2013.0,11915 SW Horizon Blvd,2,3.0,1307.0,475000
4008,single_family,2001.0,4068 NW Kino Springs Pl,4,3.0,4792.0,775000
4009,condos,1998.0,10660 SW Davies Rd Unit 41,2,2.0,,275000
4010,single_family,1960.0,12635 SW Butner Rd,3,1.0,7405.0,395000
4011,townhomes,1977.0,6732 SW Sussex St,2,2.0,1307.0,300000
4012,single_family,1956.0,13470 SW Far Vista Dr,3,2.0,68389.0,525000
4013,single_family,2007.0,7085 SW Kelsi Ter,4,4.0,5227.0,885000
4014,single_family,2002.0,17469 SW Arbutus Dr,5,5.0,17424.0,1349000
4015,single_family,1978.0,17585 NW Autumn Ridge Dr,3,2.0,7405.0,600000
4016,single_family,1963.0,13550 SW 22nd St,3,2.0,6970.0,575000
4017,single_family,1996.0,16918 SW Steele Way,3,3.0,2178.0,429000
4018,single_family,2020.0,9537 SW 171st Ave,5,4.0,4356.0,790000
4019,single_family,1952.0,965 SW Murray Blvd,3,2.0,26136.0,600000
4020,single_family,2021.0,18421 SW Sugarloaf Ln,4,3.0,3920.0,680000
4021,single_family,2017.0,15910 SW Nora Rd,5,5.0,54886.0,1650000
4022,single_family,1998.0,19072 SW Christopher Dr,3,3.0,3920.0,499000
4023,single_family,1956.0,5545 SW Dover Ln,3,2.0,10019.0,719000
4024,single_family,1978.0,16385 SW Wright St,3,2.0,7841.0,590000
4025,condos,1974.0,1605 NW Bridgeway Ln,3,3.0,,365000
4026,single_family,1988.0,16680 NW Meadow Grass Ct,3,2.0,6098.0,590000
4027,single_family,1991.0,1422 SW 178th Ave,3,2.0,5227.0,525000
4028,single_family,1972.0,3885 SW 196th Ave,3,1.0,7841.0,500000
4029,townhomes,2001.0,15934 SW Roth Dr,3,3.0,2178.0,409000
4030,single_family,2022.0,12243 SW Strobel Rd,3,3.0,3986.0,795200
4031,single_family,2022.0,12239 SW Strobel Rd,3,3.0,4361.0,842510
4032,single_family,2002.0,224 NW Prescott Pl,3,3.0,1742.0,425000
4033,single_family,1949.0,110 SW 139th Ave,3,1.0,6098.0,449500
4034,single_family,1993.0,16507 SW Timberland Dr,4,4.0,9583.0,839000
4035,single_family,2005.0,17959 SW Camas St,2,3.0,3049.0,429900
4036,single_family,1977.0,9120 SW Pony Pl,3,2.0,14375.0,650000
4037,single_family,1987.0,2260 NW 160th Ave,5,3.0,6534.0,750000
4038,single_family,1974.0,18735 SW Honeywood Dr,3,2.0,9583.0,585000
4039,single_family,2022.0,86 SW Pyramid Ter,3,3.0,,649990
4040,single_family,1995.0,16721 NW Paddington Dr,3,3.0,5663.0,695000
4041,single_family,1989.0,10525 SW 161st Ct,5,3.0,7841.0,785000
4042,single_family,2022.0,65 SW Doubletop Dr Unit 65,4,3.0,,682990
4043,single_family,2022.0,12260 SW Strobel Rd,3,3.0,5755.0,925580
4044,townhomes,2003.0,16024 SW Gage Ln,3,3.0,871.0,439500
4045,single_family,1995.0,7486 SW 208th Pl,4,3.0,6098.0,649000
4046,condos,2005.0,16265 SW Blue Goose Ln,3,3.0,,469000
4047,single_family,1999.0,21581 SW Frammy Way,3,2.0,4792.0,599000
4048,condos,2012.0,11830 NW Holly Springs Ln Unit 304,2,2.0,,350000
4049,townhomes,1971.0,7460 SW Wilson Ct,2,2.0,,419810
4050,townhomes,2005.0,8700 SW 147th Ter Unit 102,2,3.0,,382500
4051,single_family,2022.0,12246 SW Strobel Rd,3,3.0,,930740
4052,condos,1986.0,9365 SW 146th Ter Apt 3,2,2.0,,309900
4053,mobile,1976.0,375 SW Liberty Bell Dr,2,2.0,,89000
4054,single_family,2013.0,580 NW Lost Springs Ter Unit 304,2,2.0,,345000
4055,single_family,1978.0,9330 SW Downing Dr,2,2.0,3920.0,425000
4056,single_family,1995.0,3241 SW Alicia Pl,3,3.0,3920.0,449900
4057,single_family,1948.0,11725 SW 13th St,3,2.0,8276.0,500000
4058,townhomes,2022.0,17104 SW Albatross Ln Lot 4,3,3.0,2178.0,624950
4059,single_family,2014.0,10495 SW Crestwood Dr,3,3.0,4356.0,670000
4060,single_family,1967.0,6470 SW Elm Ave,3,2.0,8712.0,699000
4061,single_family,2018.0,16859 SW Larkspring Ln,4,3.0,,789000
4062,single_family,2022.0,2763 SW Maycrest Ter,3,3.0,,596950
4063,single_family,2022.0,2749 SW Maycrest Ter,3,3.0,,569950
4064,single_family,1963.0,10370 SW Cynthia St,4,2.0,18295.0,915000
4065,single_family,1989.0,754 SW 175th Pl,3,3.0,6534.0,625000
4066,single_family,1992.0,1067 SW Tobias Way,3,2.0,6098.0,549000
4067,condos,2003.0,13720 SW Scholls Ferry Rd Unit 101,3,3.0,,425000
4068,single_family,1978.0,8710 SW Indian Hill Ln,4,2.0,9583.0,544999
4069,single_family,1982.0,6723 SW 153rd Ave,3,2.0,8712.0,469900
4070,single_family,1997.0,16530 SW Whitetail Ln,5,4.0,9583.0,929900
4071,single_family,1995.0,10275 SW Shearwater Loop,4,3.0,7841.0,679000
4072,single_family,1948.0,12225 SW Greenwood St,4,2.0,9583.0,625000
4073,single_family,1987.0,7105 SW Kaufman Dr,4,3.0,5663.0,574900
4074,single_family,1997.0,19673 SW Boulder Ln,4,3.0,8276.0,799950
4075,single_family,2015.0,7235 SW Capstone Ct,3,3.0,3049.0,495000
4076,single_family,2003.0,11648 SW Waterthrush Ter,2,3.0,,439000
4077,condos,2006.0,15485 SW Sparrow Loop Unit 104,2,3.0,,359000
4078,townhomes,2005.0,2476 NW Crosswater Ter,2,3.0,1742.0,425000
4079,single_family,2005.0,13090 SW Madison Ct,4,3.0,7405.0,899500
4080,single_family,1975.0,8655 SW Parkview Loop,3,3.0,7841.0,625000
4081,single_family,1989.0,17375 NW Bernard Pl,3,2.0,7405.0,559900
4082,condos,2018.0,17182 SW Appledale Rd Unit 401,3,2.0,,399000
4083,condos,1978.0,1585 NW Eastbrook Ct,2,2.0,,310000
4084,single_family,1950.0,13895 SW Todd St,3,1.0,6098.0,489000
4085,single_family,1982.0,2435 SW 206th Pl,3,2.0,5663.0,370000
4086,townhomes,2002.0,20669 NW Painted Mountain Dr,3,3.0,3049.0,449000
4087,townhomes,2004.0,9530 SW Lodestone Dr,3,3.0,1742.0,478000
4088,condos,2007.0,680 NW Falling Waters Ln Unit 105,2,2.0,,375000
4089,townhomes,2010.0,15900 SW Marlee Ln,3,3.0,2614.0,450000
4090,single_family,1961.0,4875 SW 192nd Ave,3,2.0,11761.0,549500
4091,single_family,2003.0,6092 SW 208th Pl,3,3.0,2614.0,574900
4092,townhomes,2006.0,1272 SW 162nd Ave,2,3.0,871.0,399900
4093,condos,2007.0,675 NW Falling Waters Ln Unit 303,1,1.0,,295000
4094,condos,2014.0,13895 SW Meridian St Unit 215,2,2.0,,334900
4095,single_family,1983.0,16184 SW Deline Ct,4,2.0,6970.0,615000
4096,single_family,1956.0,5435 SW 152nd Ave,4,2.0,19602.0,620000
4097,single_family,1999.0,7765 SW Carrollon Dr,4,3.0,4792.0,679990
4098,single_family,1998.0,1167 SW 183rd Pl,3,3.0,1742.0,480000
4099,single_family,1992.0,450 NW 167th Ave,3,2.0,9583.0,650000
4100,single_family,,12400 SW Strobel Rd,3,,,755990
4101,single_family,1926.0,1940 SW 71st Ave,5,6.0,21344.0,1250000
4102,single_family,2019.0,17357 SW Dotterel Ln,4,3.0,3485.0,849900
4103,single_family,1963.0,13215 SW Evergreen St,3,3.0,7841.0,599000
4104,single_family,1982.0,8309 SW Lori Way,3,2.0,7841.0,554900
4105,single_family,1972.0,13545 SW Hart Rd,4,2.0,4800.0,589500
4106,single_family,2004.0,15726 SW Snowy Owl Ln,4,3.0,4356.0,599900
4107,condos,2006.0,12780 SW Merganser Ln,3,3.0,,489900
4108,single_family,2004.0,14415 NW Pioneer Park Way,4,3.0,4792.0,699000
4109,single_family,2014.0,14336 SW Rancher Ln,3,3.0,2614.0,609900
4110,single_family,2002.0,4339 SW Enduro Pl,3,3.0,4356.0,657000
4111,condos,1954.0,8410 SW Canyon Ln Apt 4,1,1.0,,200000
4112,condos,2005.0,14830 SW Sandhill Loop Unit 201,2,2.0,,365000
4113,single_family,2011.0,20008 SW Squire Dr,4,3.0,5663.0,659000
4114,single_family,1969.0,4600 SW 170th Ave,3,1.0,7405.0,456000
4115,single_family,1985.0,950 NW 161st Ter,4,4.0,8712.0,800000
4116,single_family,1978.0,5920 SW 161st Ave,3,3.0,8712.0,589900
4117,multi_family,1973.0,6295 SW 188th Ct,4,2.0,9999.0,550000
4118,single_family,1972.0,5065 SW Normandy Pl,2,2.0,2614.0,359000
4119,single_family,,12400 SW Strobel Rd,3,,,870990
4120,single_family,1982.0,6611 SW 153rd Ave,3,2.0,9148.0,599900
4121,single_family,,12400 SW Strobel Rd,3,,,815990
4122,single_family,1987.0,10165 SW 153rd Ave,5,4.0,6970.0,785300
4123,condos,2007.0,8838 NE Brentford Way,2,3.0,,375000
4124,single_family,2016.0,2148 NW 163rd Ter,4,3.0,3049.0,669999
4125,condos,2009.0,11845 NW Stone Mountain Ln Unit 306,1,1.0,,245000
4126,single_family,1991.0,19595 SW Hennig St,4,3.0,6534.0,575000
4127,single_family,2005.0,9288 SW Diamond View Way,4,3.0,6970.0,699999
4128,single_family,1979.0,1860 SW 192nd Ave,3,2.0,8276.0,500000
4129,townhomes,2004.0,6305 SW 208th Ter,3,3.0,1742.0,410000
4130,townhomes,2008.0,15163 SW Canyon Wren Way,3,3.0,1307.0,450000
4131,condos,1967.0,13155 SW Allen Blvd Apt 9,2,1.0,,268700
4132,single_family,1990.0,7354 SW 166th Ter,3,3.0,6098.0,700000
4133,townhomes,2018.0,13243 SW 169th Ave,2,3.0,1742.0,445000
4134,single_family,2006.0,8681 SW 184th Dr,3,3.0,6534.0,775000
4135,single_family,2003.0,20590 SW Marimar St,3,3.0,2178.0,499000
4136,single_family,1950.0,6560 SW 124th Ave,2,1.0,9148.0,350000
4137,single_family,2013.0,14250 SW Compass Dr,3,3.0,1307.0,545000
4138,single_family,1984.0,6750 SW 175th Ave,3,2.0,7841.0,525000
4139,single_family,1977.0,540 SW 191st Ave,3,2.0,8712.0,479995
4140,single_family,1973.0,2005 SW 185th Ave,2,1.0,7405.0,350000
4141,single_family,1978.0,3838 SW 205th Ave,3,2.0,7405.0,539000
4142,single_family,1993.0,16508 SW Timberland Dr,4,3.0,8276.0,749900
4143,condos,1981.0,650 SW Meadow Dr Unit 124,3,2.0,,325000
4144,mobile,1979.0,17695 SW Declaration Way,3,2.0,,129000
4145,single_family,1989.0,3959 NW Craig Dr,4,2.0,6098.0,699000
4146,single_family,1949.0,2635 SW 192nd Ave,4,2.0,9583.0,629900
4147,townhomes,1980.0,6687 SW 180th Ave,3,3.0,3920.0,520000
4148,single_family,1978.0,1020 SW 193rd Ct,3,3.0,6970.0,610000
4149,single_family,,12400 SW Strobel Rd,3,,,821990
4150,single_family,1972.0,20780 SW Wyngate St,4,2.0,9148.0,495000
4151,condos,2004.0,14705 SW Sandhill Loop Unit 204,2,2.0,,360000
4152,single_family,1950.0,11970 SW Denney Rd,2,1.0,55757.0,1575000
4153,condos,1979.0,11721 SW Boones Bend Dr Unit 9,2,1.0,,279900
4154,single_family,1960.0,15960 SW Division St,4,2.0,14375.0,599900
4155,single_family,1994.0,224 SW 212th Ave,3,3.0,6098.0,649000
4156,townhomes,2003.0,6365 SW Vinwood Ter,3,3.0,1742.0,424900
4157,single_family,2022.0,8230 SE Blanton St,3,3.0,,549990
4158,single_family,1999.0,20364 SW Inglis Dr,4,4.0,43560.0,1799000
4159,single_family,1966.0,11770 SW Blakeney St,3,3.0,6970.0,689900
4160,single_family,1977.0,20475 SW Jaylee St,5,3.0,6970.0,659950
4161,single_family,1976.0,13415 SW Barlow Rd,3,3.0,6970.0,675100
4162,condos,2007.0,760 NW 185th Ave Unit 306,2,1.0,,299000
4163,single_family,1994.0,4446 SW Appletree Pl,3,3.0,4792.0,525000
4164,condos,1986.0,9540 SW 146th Ter Apt 1,2,2.0,,299900
4165,townhomes,2003.0,7035 SW Lorna Ter,3,3.0,1742.0,395000
4166,single_family,1985.0,1235 SW 211th Pl,3,2.0,5663.0,525000
4167,single_family,1963.0,5065 SW 163rd Ave,3,2.0,7405.0,489900
4168,townhomes,2004.0,14950 SW Conor Cir,3,3.0,,430000
4169,single_family,1976.0,2185 SW 189th Ave,3,2.0,9148.0,590000
4170,single_family,1975.0,6550 SW 203rd Ave,3,2.0,8712.0,519900
4171,townhomes,2003.0,20566 NW Sedona Ln,3,3.0,2178.0,449000
4172,single_family,,12400 SW Strobel Rd,3,,,781990
4173,single_family,1986.0,6515 SW 154th Pl,4,3.0,7405.0,774900
4174,single_family,2001.0,12095 SW Fulmar Ter,4,3.0,5663.0,739900
4175,single_family,1948.0,12125 SW Greenwood St,3,2.0,9148.0,525000
4176,townhomes,2004.0,15225 SW Sparrow Loop Unit 102,2,3.0,,399000
4177,condos,1986.0,20470 SW Rosa Dr,2,2.0,,319000
4178,single_family,2019.0,16572 SW Snowdale St,4,3.0,3920.0,799000
4179,townhomes,2004.0,9515 SW 153rd Ave,3,3.0,2614.0,499000
4180,single_family,1994.0,21532 SW Samantha Ln,3,3.0,6970.0,585000
4181,single_family,1995.0,18246 SW Berg Ct,3,2.0,4356.0,525000
4182,single_family,,12400 SW Strobel Rd,3,,,860990
4183,single_family,,12400 SW Strobel Rd,3,,,821990
4184,single_family,2022.0,8842 SW 176th Ave Unit 12,4,3.0,4356.0,699950
4185,condos,2003.0,1173 NE Perl Way,3,2.0,,379000
4186,single_family,1958.0,5340 SW Dover Ln,3,3.0,10019.0,819900
4187,single_family,1988.0,10585 SW 133rd Pl,4,3.0,6970.0,700000
4188,mobile,1995.0,17473 NW Shady Fir Loop Unit 54,3,2.0,,268000
4189,townhomes,2003.0,17447 SW November Ct,3,3.0,871.0,399900
4190,single_family,1995.0,175 SW Seminole Dr,3,3.0,7405.0,499000
4191,mobile,1995.0,17495 NW Shady Fir Loop Unit 58,3,2.0,,229900
4192,single_family,,12400 SW Strobel Rd,4,,,823990
4193,single_family,1993.0,16205 SW Nighthawk Dr,5,3.0,12197.0,985000
4194,single_family,1995.0,600 NW 176th Ct,4,3.0,5227.0,550000
4195,single_family,1968.0,975 SW Perfecta Ave,3,2.0,9583.0,569000
4196,condos,2015.0,13875 SW Meridian St Unit 140,1,1.0,,275000
4197,condos,2005.0,12675 SW Night Heron Ln Unit 102,3,3.0,940.0,412000
4198,townhomes,2002.0,17481 SW October Ct,4,3.0,871.0,369000
4199,single_family,1977.0,16110 SW Rosa Rd,3,2.0,7841.0,589900
4200,single_family,1989.0,10155 SW 155th Ave,5,3.0,9148.0,997000
4201,single_family,1920.0,23705 SW Rosedale Rd,3,1.0,1508918.0,8700000
4202,single_family,2004.0,14480 NW Pioneer Park Way,3,3.0,5227.0,706000
4203,single_family,1995.0,20252 SW Tremont Way,4,4.0,13068.0,1140000
4204,townhomes,1999.0,14245 SW Cougar Ridge Dr,2,3.0,1307.0,340000
4205,single_family,2003.0,20706 SW Marimar St,3,3.0,2178.0,475000
4206,single_family,1981.0,7265 SW 173rd Ave,3,2.0,7405.0,520000
4207,townhomes,2013.0,11915 SW Horizon Blvd,2,3.0,1307.0,475000
4208,single_family,2001.0,4068 NW Kino Springs Pl,4,3.0,4792.0,775000
4209,condos,1998.0,10660 SW Davies Rd Unit 41,2,2.0,,275000
4210,single_family,1960.0,12635 SW Butner Rd,3,1.0,7405.0,395000
4211,townhomes,1977.0,6732 SW Sussex St,2,2.0,1307.0,300000
4212,single_family,1956.0,13470 SW Far Vista Dr,3,2.0,68389.0,525000
4213,single_family,2007.0,7085 SW Kelsi Ter,4,4.0,5227.0,885000
4214,single_family,2002.0,17469 SW Arbutus Dr,5,5.0,17424.0,1349000
4215,single_family,1978.0,17585 NW Autumn Ridge Dr,3,2.0,7405.0,600000
4216,single_family,1963.0,13550 SW 22nd St,3,2.0,6970.0,575000
4217,single_family,1996.0,16918 SW Steele Way,3,3.0,2178.0,429000
4218,single_family,2020.0,9537 SW 171st Ave,5,4.0,4356.0,790000
4219,single_family,1952.0,965 SW Murray Blvd,3,2.0,26136.0,600000
4220,single_family,2021.0,18421 SW Sugarloaf Ln,4,3.0,3920.0,680000
4221,single_family,2017.0,15910 SW Nora Rd,5,5.0,54886.0,1650000
4222,single_family,1998.0,19072 SW Christopher Dr,3,3.0,3920.0,499000
4223,single_family,1956.0,5545 SW Dover Ln,3,2.0,10019.0,719000
4224,single_family,1978.0,16385 SW Wright St,3,2.0,7841.0,590000
4225,condos,1974.0,1605 NW Bridgeway Ln,3,3.0,,365000
4226,single_family,1988.0,16680 NW Meadow Grass Ct,3,2.0,6098.0,590000
4227,single_family,1991.0,1422 SW 178th Ave,3,2.0,5227.0,525000
4228,single_family,1972.0,3885 SW 196th Ave,3,1.0,7841.0,500000
4229,townhomes,2001.0,15934 SW Roth Dr,3,3.0,2178.0,409000
4230,single_family,2022.0,12243 SW Strobel Rd,3,3.0,3986.0,795200
4231,single_family,2022.0,12239 SW Strobel Rd,3,3.0,4361.0,842510
4232,single_family,2002.0,224 NW Prescott Pl,3,3.0,1742.0,425000
4233,single_family,1949.0,110 SW 139th Ave,3,1.0,6098.0,449500
4234,single_family,1993.0,16507 SW Timberland Dr,4,4.0,9583.0,839000
4235,single_family,2005.0,17959 SW Camas St,2,3.0,3049.0,429900
4236,single_family,1977.0,9120 SW Pony Pl,3,2.0,14375.0,650000
4237,single_family,1987.0,2260 NW 160th Ave,5,3.0,6534.0,750000
4238,single_family,1974.0,18735 SW Honeywood Dr,3,2.0,9583.0,585000
4239,single_family,2022.0,86 SW Pyramid Ter,3,3.0,,649990
4240,single_family,1995.0,16721 NW Paddington Dr,3,3.0,5663.0,695000
4241,single_family,1989.0,10525 SW 161st Ct,5,3.0,7841.0,785000
4242,single_family,2022.0,65 SW Doubletop Dr Unit 65,4,3.0,,682990
4243,single_family,2022.0,12260 SW Strobel Rd,3,3.0,5755.0,925580
4244,townhomes,2003.0,16024 SW Gage Ln,3,3.0,871.0,439500
4245,single_family,1995.0,7486 SW 208th Pl,4,3.0,6098.0,649000
4246,condos,2005.0,16265 SW Blue Goose Ln,3,3.0,,469000
4247,single_family,1999.0,21581 SW Frammy Way,3,2.0,4792.0,599000
4248,condos,2012.0,11830 NW Holly Springs Ln Unit 304,2,2.0,,350000
4249,townhomes,1971.0,7460 SW Wilson Ct,2,2.0,,419810
4250,townhomes,2005.0,8700 SW 147th Ter Unit 102,2,3.0,,382500
4251,single_family,2022.0,12246 SW Strobel Rd,3,3.0,,930740
4252,condos,1986.0,9365 SW 146th Ter Apt 3,2,2.0,,309900
4253,mobile,1976.0,375 SW Liberty Bell Dr,2,2.0,,89000
4254,single_family,2013.0,580 NW Lost Springs Ter Unit 304,2,2.0,,345000
4255,single_family,1978.0,9330 SW Downing Dr,2,2.0,3920.0,425000
4256,single_family,1995.0,3241 SW Alicia Pl,3,3.0,3920.0,449900
4257,single_family,1948.0,11725 SW 13th St,3,2.0,8276.0,500000
4258,townhomes,2022.0,17104 SW Albatross Ln Lot 4,3,3.0,2178.0,624950
4259,single_family,2014.0,10495 SW Crestwood Dr,3,3.0,4356.0,670000
4260,single_family,1967.0,6470 SW Elm Ave,3,2.0,8712.0,699000
4261,single_family,2018.0,16859 SW Larkspring Ln,4,3.0,,789000
4262,single_family,2022.0,2763 SW Maycrest Ter,3,3.0,,596950
4263,single_family,2022.0,2749 SW Maycrest Ter,3,3.0,,569950
4264,single_family,1963.0,10370 SW Cynthia St,4,2.0,18295.0,915000
4265,single_family,1989.0,754 SW 175th Pl,3,3.0,6534.0,625000
4266,single_family,1992.0,1067 SW Tobias Way,3,2.0,6098.0,549000
4267,condos,2003.0,13720 SW Scholls Ferry Rd Unit 101,3,3.0,,425000
4268,single_family,1978.0,8710 SW Indian Hill Ln,4,2.0,9583.0,544999
4269,single_family,1982.0,6723 SW 153rd Ave,3,2.0,8712.0,469900
4270,single_family,1997.0,16530 SW Whitetail Ln,5,4.0,9583.0,929900
4271,single_family,1995.0,10275 SW Shearwater Loop,4,3.0,7841.0,679000
4272,single_family,1948.0,12225 SW Greenwood St,4,2.0,9583.0,625000
4273,single_family,1987.0,7105 SW Kaufman Dr,4,3.0,5663.0,574900
4274,single_family,1997.0,19673 SW Boulder Ln,4,3.0,8276.0,799950
4275,single_family,2015.0,7235 SW Capstone Ct,3,3.0,3049.0,495000
4276,single_family,2003.0,11648 SW Waterthrush Ter,2,3.0,,439000
4277,condos,2006.0,15485 SW Sparrow Loop Unit 104,2,3.0,,359000
4278,townhomes,2005.0,2476 NW Crosswater Ter,2,3.0,1742.0,425000
4279,single_family,2005.0,13090 SW Madison Ct,4,3.0,7405.0,899500
4280,single_family,1975.0,8655 SW Parkview Loop,3,3.0,7841.0,625000
4281,single_family,1989.0,17375 NW Bernard Pl,3,2.0,7405.0,559900
4282,condos,2018.0,17182 SW Appledale Rd Unit 401,3,2.0,,399000
4283,condos,1978.0,1585 NW Eastbrook Ct,2,2.0,,310000
4284,single_family,1950.0,13895 SW Todd St,3,1.0,6098.0,489000
4285,single_family,1982.0,2435 SW 206th Pl,3,2.0,5663.0,370000
4286,townhomes,2002.0,20669 NW Painted Mountain Dr,3,3.0,3049.0,449000
4287,townhomes,2004.0,9530 SW Lodestone Dr,3,3.0,1742.0,478000
4288,condos,2007.0,680 NW Falling Waters Ln Unit 105,2,2.0,,375000
4289,townhomes,2010.0,15900 SW Marlee Ln,3,3.0,2614.0,450000
4290,single_family,1961.0,4875 SW 192nd Ave,3,2.0,11761.0,549500
4291,single_family,2003.0,6092 SW 208th Pl,3,3.0,2614.0,574900
4292,townhomes,2006.0,1272 SW 162nd Ave,2,3.0,871.0,399900
4293,condos,2007.0,675 NW Falling Waters Ln Unit 303,1,1.0,,295000
4294,condos,2014.0,13895 SW Meridian St Unit 215,2,2.0,,334900
4295,single_family,1983.0,16184 SW Deline Ct,4,2.0,6970.0,615000
4296,single_family,1956.0,5435 SW 152nd Ave,4,2.0,19602.0,620000
4297,single_family,1999.0,7765 SW Carrollon Dr,4,3.0,4792.0,679990
4298,single_family,1998.0,1167 SW 183rd Pl,3,3.0,1742.0,480000
4299,single_family,1992.0,450 NW 167th Ave,3,2.0,9583.0,650000
4300,single_family,,12400 SW Strobel Rd,3,,,755990
4301,single_family,1926.0,1940 SW 71st Ave,5,6.0,21344.0,1250000
4302,single_family,2019.0,17357 SW Dotterel Ln,4,3.0,3485.0,849900
4303,single_family,1963.0,13215 SW Evergreen St,3,3.0,7841.0,599000
4304,single_family,1982.0,8309 SW Lori Way,3,2.0,7841.0,554900
4305,single_family,1972.0,13545 SW Hart Rd,4,2.0,4800.0,589500
4306,single_family,2004.0,15726 SW Snowy Owl Ln,4,3.0,4356.0,599900
4307,condos,2006.0,12780 SW Merganser Ln,3,3.0,,489900
4308,single_family,2004.0,14415 NW Pioneer Park Way,4,3.0,4792.0,699000
4309,single_family,2014.0,14336 SW Rancher Ln,3,3.0,2614.0,609900
4310,single_family,2002.0,4339 SW Enduro Pl,3,3.0,4356.0,657000
4311,condos,1954.0,8410 SW Canyon Ln Apt 4,1,1.0,,200000
4312,condos,2005.0,14830 SW Sandhill Loop Unit 201,2,2.0,,365000
4313,single_family,2011.0,20008 SW Squire Dr,4,3.0,5663.0,659000
4314,single_family,1969.0,4600 SW 170th Ave,3,1.0,7405.0,456000
4315,single_family,1985.0,950 NW 161st Ter,4,4.0,8712.0,800000
4316,single_family,1978.0,5920 SW 161st Ave,3,3.0,8712.0,589900
4317,multi_family,1973.0,6295 SW 188th Ct,4,2.0,9999.0,550000
4318,single_family,1972.0,5065 SW Normandy Pl,2,2.0,2614.0,359000
4319,single_family,,12400 SW Strobel Rd,3,,,870990
4320,single_family,1982.0,6611 SW 153rd Ave,3,2.0,9148.0,599900
4321,single_family,,12400 SW Strobel Rd,3,,,815990
4322,single_family,1987.0,10165 SW 153rd Ave,5,4.0,6970.0,785300
4323,condos,2007.0,8838 NE Brentford Way,2,3.0,,375000
4324,single_family,2016.0,2148 NW 163rd Ter,4,3.0,3049.0,669999
4325,condos,2009.0,11845 NW Stone Mountain Ln Unit 306,1,1.0,,245000
4326,single_family,1991.0,19595 SW Hennig St,4,3.0,6534.0,575000
4327,single_family,2005.0,9288 SW Diamond View Way,4,3.0,6970.0,699999
4328,single_family,1979.0,1860 SW 192nd Ave,3,2.0,8276.0,500000
4329,townhomes,2004.0,6305 SW 208th Ter,3,3.0,1742.0,410000
4330,townhomes,2008.0,15163 SW Canyon Wren Way,3,3.0,1307.0,450000
4331,condos,1967.0,13155 SW Allen Blvd Apt 9,2,1.0,,268700
4332,single_family,1990.0,7354 SW 166th Ter,3,3.0,6098.0,700000
4333,townhomes,2018.0,13243 SW 169th Ave,2,3.0,1742.0,445000
4334,single_family,2006.0,8681 SW 184th Dr,3,3.0,6534.0,775000
4335,single_family,2003.0,20590 SW Marimar St,3,3.0,2178.0,499000
4336,single_family,1950.0,6560 SW 124th Ave,2,1.0,9148.0,350000
4337,single_family,2013.0,14250 SW Compass Dr,3,3.0,1307.0,545000
4338,single_family,1984.0,6750 SW 175th Ave,3,2.0,7841.0,525000
4339,single_family,1977.0,540 SW 191st Ave,3,2.0,8712.0,479995
4340,single_family,1973.0,2005 SW 185th Ave,2,1.0,7405.0,350000
4341,single_family,1978.0,3838 SW 205th Ave,3,2.0,7405.0,539000
4342,single_family,1993.0,16508 SW Timberland Dr,4,3.0,8276.0,749900
4343,condos,1981.0,650 SW Meadow Dr Unit 124,3,2.0,,325000
4344,mobile,1979.0,17695 SW Declaration Way,3,2.0,,129000
4345,single_family,1989.0,3959 NW Craig Dr,4,2.0,6098.0,699000
4346,single_family,1949.0,2635 SW 192nd Ave,4,2.0,9583.0,629900
4347,townhomes,1980.0,6687 SW 180th Ave,3,3.0,3920.0,520000
4348,single_family,1978.0,1020 SW 193rd Ct,3,3.0,6970.0,610000
4349,single_family,,12400 SW Strobel Rd,3,,,821990
4350,single_family,1972.0,20780 SW Wyngate St,4,2.0,9148.0,495000
4351,condos,2004.0,14705 SW Sandhill Loop Unit 204,2,2.0,,360000
4352,single_family,1950.0,11970 SW Denney Rd,2,1.0,55757.0,1575000
4353,condos,1979.0,11721 SW Boones Bend Dr Unit 9,2,1.0,,279900
4354,single_family,1960.0,15960 SW Division St,4,2.0,14375.0,599900
4355,single_family,1994.0,224 SW 212th Ave,3,3.0,6098.0,649000
4356,townhomes,2003.0,6365 SW Vinwood Ter,3,3.0,1742.0,424900
4357,single_family,2022.0,8230 SE Blanton St,3,3.0,,549990
4358,single_family,1999.0,20364 SW Inglis Dr,4,4.0,43560.0,1799000
4359,single_family,1966.0,11770 SW Blakeney St,3,3.0,6970.0,689900
4360,single_family,1977.0,20475 SW Jaylee St,5,3.0,6970.0,659950
